timestamp,pair,canonicalSignal,b0Intent,v4QualityScore,v4Threshold,v4Accepted,v4RejectReason,sizingApproved,sizingBlockCode,intentState,decision,blockReason,setupTag,regime,direction,macroBias,adx,atrPct,spreadPct,volumeRatio,volatility,dataHealth,riskUsd,notionalUsd,stopPrice,stopDistanceUsd,intentSignalId
2026-09-22T15:47:47.397Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,0.6268891232877803,TREND,BULLISH,1081.3285714285719,40.58519061142145,LOW,0.00011570652429266666,BULLISH,1.4051233576651714,INSUFFICIENT_CAPITAL,50,0.04623941447690009,85337.47142857143,intent-BTC/USD-muculj66-t0asam
2026-09-22T15:48:36.402Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,0.6268891232877803,TREND,BULLISH,1081.3285714285719,40.58519061142145,LOW,0.00011555890933862836,BULLISH,1.4051233576651714,INSUFFICIENT_CAPITAL,50,0.04623941447690009,85454.67142857143,intent-BTC/USD-muculj66-t0asam
2026-09-22T15:49:36.390Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,0.6268891232877803,TREND,BULLISH,1081.3285714285719,40.58519061142145,LOW,0.00011557974510189666,BULLISH,1.4051233576651714,INSUFFICIENT_CAPITAL,50,0.04623941447690009,85439.87142857142,intent-BTC/USD-muculj66-t0asam
2026-09-22T15:50:36.543Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,0.6268891232877803,TREND,BULLISH,1081.3285714285719,40.58519061142145,LOW,0.00011568711494940224,BULLISH,1.4351535746162574,INSUFFICIENT_CAPITAL,50,0.04623941447690009,85358.77142857143,intent-BTC/USD-muculj66-t0asam
2026-09-22T16:26:57.671Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,BREAKOUT_RETEST,0.6303600569424678,TREND,BULLISH,1089.3000000000009,40.129852643126426,LOW,0.00011603600131964131,BULLISH,0.9468347815325283,INSUFFICIENT_CAPITAL,50,0.04590103736344438,85090.59999999999,intent-BTC/USD-mucvzwni-iuolyl
2026-09-22T16:27:46.663Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,BREAKOUT_RETEST,0.6303600569424678,TREND,BULLISH,1089.3000000000009,40.129852643126426,LOW,0.0001161567675033099,BULLISH,0.9468347815325283,INSUFFICIENT_CAPITAL,50,0.04590103736344438,85001.2,intent-BTC/USD-mucvzwni-iuolyl
2026-09-22T16:28:46.665Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,BREAKOUT_RETEST,0.6303600569424678,TREND,BULLISH,1089.3000000000009,40.129852643126426,LOW,0.00011614894242470075,BULLISH,0.9468347815325283,INSUFFICIENT_CAPITAL,50,0.04590103736344438,85007.09999999999,intent-BTC/USD-mucvzwni-iuolyl
2026-09-22T16:29:46.801Z,BTC/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,BREAKOUT_RETEST,0.6303600569424678,TREND,BULLISH,1089.3000000000009,40.129852643126426,LOW,0.00011613167705321544,BULLISH,0.9468347815325283,INSUFFICIENT_CAPITAL,50,0.04590103736344438,85020.9,intent-BTC/USD-mucvzwni-iuolyl
2026-09-22T17:30:45.865Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.13 ATR from origin,PULLBACK_CONTINUATION,0.9126984126984169,TREND,BULLISH,,33.416308144472055,NORMAL,0.06913238852403125,BULLISH,1.684553055185066,,,,,intent-TON/USD-mucy9zfs-ng3t6f
2026-09-22T17:31:26.534Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.13 ATR from origin,PULLBACK_CONTINUATION,0.9126984126984169,TREND,BULLISH,,33.416308144472055,NORMAL,0.06913238852403125,BULLISH,1.7449324431999178,,,,,intent-TON/USD-mucyawja-gajvnq
2026-09-22T17:31:35.025Z,BTC/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.06 ATR from origin,PULLBACK_CONTINUATION,0.6318212577430495,TREND,BULLISH,,39.544527812897925,LOW,0.00011546684110529568,BULLISH,0.700874593983256,,,,,intent-BTC/USD-mucyb0fx-kr230u
2026-09-22T17:32:22.010Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.13 ATR from origin,PULLBACK_CONTINUATION,0.9126984126984169,TREND,BULLISH,,33.416308144472055,NORMAL,0.06913238852403125,BULLISH,1.7449324431999178,,,,,intent-TON/USD-mucyawja-gajvnq
2026-09-22T17:32:23.978Z,BTC/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.08 ATR from origin,PULLBACK_CONTINUATION,0.6318212577430495,TREND,BULLISH,,39.544527812897925,LOW,0.00011545790894327595,BULLISH,0.700874593983256,,,,,intent-BTC/USD-mucyb0fx-kr230u
2026-09-22T17:33:22.003Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.13 ATR from origin,PULLBACK_CONTINUATION,0.9126984126984169,TREND,BULLISH,,33.416308144472055,NORMAL,0.06913238852403125,BULLISH,1.7449324431999178,,,,,intent-TON/USD-mucyawja-gajvnq
2026-09-22T17:33:23.970Z,BTC/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.04 ATR from origin,PULLBACK_CONTINUATION,0.6318212577430495,TREND,BULLISH,,39.544527812897925,LOW,0.00011547510790377549,BULLISH,0.700874593983256,,,,,intent-BTC/USD-mucyb0fx-kr230u
2026-09-22T17:34:22.032Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.26 ATR from origin,PULLBACK_CONTINUATION,0.9126984126984169,TREND,BULLISH,,33.416308144472055,NORMAL,0.0691802144586572,BULLISH,1.7449324431999178,,,,,intent-TON/USD-mucyawja-gajvnq
2026-09-22T17:34:24.043Z,BTC/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,0.6318212577430495,TREND,BULLISH,,39.544527812897925,LOW,0.00011548177553902074,BULLISH,0.700874593983256,,,,,intent-BTC/USD-mucyb0fx-kr230u
2026-09-22T18:15:58.015Z,ETH/USD,BUY,EXECUTED,,,,, regime stable",true,EXECUTED,BUY_EXECUTED,true,PULLBACK_CONTINUATION,0.7532748599897496,TREND,BULLISH,41.48857142857144,32.42514941419586,LOW,0.00036307458823595773,BULLISH,0.8104177738867466,,50,1.2051511603884026,2711.7714285714287,intent-ETH/USD-muczw3lg-7jb6s6
2026-09-22T18:16:58.525Z,ETH/USD,BUY,EXECUTED,,,,, regime stable",true,EXECUTED,BUY_EXECUTED,true,PULLBACK_CONTINUATION,0.7532748599897496,TREND,BULLISH,41.48857142857144,32.42514941419586,LOW,0.00036292305485994007,BULLISH,0.8104177738867466,,50,1.2051511603884026,2714.1014285714286,intent-ETH/USD-muczxdwr-tpo8gm
2026-09-22T18:55:50.940Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.18 ATR,PULLBACK_CONTINUATION,0.8638562543192847,TREND,BULLISH,,33.83249075929259,NORMAL,0.06875214850464847,BULLISH,1.2614532638379294,,,,,intent-TON/USD-mud1bgao-cixa1x
2026-09-22T18:56:46.490Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.18 ATR,PULLBACK_CONTINUATION,0.8638562543192847,TREND,BULLISH,,33.83249075929259,NORMAL,0.06875214850464847,BULLISH,1.2614532638379294,,,,,intent-TON/USD-mud1bgao-cixa1x
2026-09-22T18:57:46.466Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.18 ATR,PULLBACK_CONTINUATION,0.8638562543192847,TREND,BULLISH,,33.83249075929259,NORMAL,0.1376462491397111,BULLISH,1.2614532638379294,,,,,intent-TON/USD-mud1bgao-cixa1x
2026-09-22T18:58:46.749Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.18 ATR,PULLBACK_CONTINUATION,0.8638562543192847,TREND,BULLISH,,33.83249075929259,NORMAL,0.13745704467353964,BULLISH,1.2614532638379294,,,,,intent-TON/USD-mud1bgao-cixa1x
2026-09-22T18:59:13.194Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.18 ATR,PULLBACK_CONTINUATION,0.8638562543192847,TREND,BULLISH,,33.83249075929259,NORMAL,0.06870491240122913,BULLISH,1.2614532638379294,,,,,intent-TON/USD-mud1fsd5-4n2hma
2026-09-22T19:00:08.714Z,TON/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.35 ATR,PULLBACK_CONTINUATION,0.8983799705449224,TREND,BULLISH,,34.655550658159946,NORMAL,0.06865774116032351,BULLISH,1.8399233666631887,,,,,intent-TON/USD-mud1fsd5-4n2hma
2026-09-22T19:20:43.810Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.82 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.02253676309479313,BULLISH,2.018983937947728,,,,,intent-XRP/USD-mud27dky-aa81cs
2026-09-22T19:21:43.810Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.77 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.026304582007657448,BULLISH,2.018983937947728,,,,,intent-XRP/USD-mud27dky-aa81cs
2026-09-22T19:22:43.809Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.94 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.030648656932075788,BULLISH,2.018983937947728,,,,,intent-XRP/USD-mud27dky-aa81cs
2026-09-22T19:23:18.382Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.75 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.0025053395048221525,BULLISH,2.043147219324988,,,,,intent-XRP/USD-mud2aqou-3nigo9
2026-09-22T19:24:16.302Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.83 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.011271345109792105,BULLISH,2.043147219324988,,,,,intent-XRP/USD-mud2aqou-3nigo9
2026-09-22T19:25:16.300Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.93 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.003754505406484593,BULLISH,2.0511105022288856,,,,,intent-XRP/USD-mud2aqou-3nigo9
2026-09-22T19:26:16.445Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.76 ATR,PULLBACK_CONTINUATION,1.7364617677611685,TREND,BULLISH,,38.592742839362366,HIGH,0.006890007297147505,BULLISH,2.0511105022288856,,,,,intent-XRP/USD-mud2aqou-3nigo9
2026-09-22T22:45:53.215Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.13 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06842285323297227,BULLISH,2.1941913140885565,,,,,intent-TON/USD-mud9j7up-lghq4e
2026-09-22T22:46:53.738Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.39 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06846970215680329,BULLISH,2.1941913140885565,,,,,intent-TON/USD-mud9j7up-lghq4e
2026-09-22T22:47:20.080Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.26 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06846970215680329,BULLISH,2.220518266533135,,,,,intent-TON/USD-mud9l57a-fmqdk9
2026-09-22T22:48:18.070Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.39 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06846970215680329,BULLISH,2.220518266533135,,,,,intent-TON/USD-mud9l57a-fmqdk9
2026-09-22T22:49:18.063Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.51 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06851661527919767,BULLISH,2.220518266533135,,,,,intent-TON/USD-mud9l57a-fmqdk9
2026-09-22T22:50:18.099Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.64 ATR from origin,PULLBACK_CONTINUATION,0.9586078065087026,TREND,BULLISH,,38.649068817618186,NORMAL,0.06851661527919767,BULLISH,2.192167636688203,,,,,intent-TON/USD-mud9l57a-fmqdk9
2026-09-23T01:05:49.516Z,XRP/USD,BUY,EXECUTED,,,,, regime stable",true,EXECUTED,BUY_EXECUTED,true,PULLBACK_CONTINUATION,1.7497684693028173,TREND,BULLISH,0.05549285714285727,37.476227325672255,NORMAL,0.027665300168506574,BULLISH,0.9584884391129451,,50,901.0168618869848,1.5347771428571428,intent-XRP/USD-mudej652-ho2m5h
2026-09-23T01:06:49.504Z,XRP/USD,BUY,EXECUTED,,,,, regime stable",true,EXECUTED,BUY_EXECUTED,true,PULLBACK_CONTINUATION,1.7497684693028173,TREND,BULLISH,0.05549285714285727,37.476227325672255,NORMAL,0.027665300168506574,BULLISH,0.9584884391129451,,50,901.0168618869848,1.5347771428571428,intent-XRP/USD-mudekgfw-be9whr
2026-09-23T01:07:26.961Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.24 ATR,PULLBACK_CONTINUATION,0.5342718764102858,TREND,BULLISH,,34.116079661700724,LOW,0.00011536094421297104,BULLISH,0.64734145162326,,,,,intent-BTC/USD-mudelaw5-j03gh9
2026-09-23T01:08:17.470Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.13 ATR,PULLBACK_CONTINUATION,0.5342718764102858,TREND,BULLISH,,34.116079661700724,LOW,0.00011539222684014053,BULLISH,0.64734145162326,,,,,intent-BTC/USD-mudelaw5-j03gh9
2026-09-23T01:09:17.479Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.23 ATR,PULLBACK_CONTINUATION,0.5342718764102858,TREND,BULLISH,,34.116079661700724,LOW,0.00011536320664240668,BULLISH,0.64734145162326,,,,,intent-BTC/USD-mudelaw5-j03gh9
2026-09-23T01:10:15.940Z,XRP/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,1.7497684693028173,TREND,BULLISH,0,37.476227325672255,NORMAL,0.004395231801386664,BULLISH,0.7769919930698033,MAX_LOTS_REACHED,0,0,0,intent-XRP/USD-mudeovsv-c1g11w
2026-09-23T01:10:17.488Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.80 ATR,PULLBACK_CONTINUATION,0.5342718764102858,TREND,BULLISH,,34.116079661700724,LOW,0.00011547297440630304,BULLISH,0.7420254774558496,,,,,intent-BTC/USD-mudelaw5-j03gh9
2026-09-23T01:15:25.686Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06823609689525008,BULLISH,2.742618292018898,,,,,intent-TON/USD-mudevj2b-ojbnlo
2026-09-23T01:16:25.692Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06823609689525008,BULLISH,2.742618292018898,,,,,intent-TON/USD-mudevj2b-ojbnlo
2026-09-23T01:17:25.776Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.13651877133105816,BULLISH,2.742618292018898,,,,,intent-TON/USD-mudevj2b-ojbnlo
2026-09-23T01:18:02.820Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06823609689525008,BULLISH,2.7453295092148693,,,,,intent-TON/USD-mudeyxuw-ha61mv
2026-09-23T01:19:00.830Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06823609689525008,BULLISH,2.7453295092148693,,,,,intent-TON/USD-mudeyxuw-ha61mv
2026-09-23T01:20:00.838Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06823609689525008,BULLISH,2.6765441100061658,,,,,intent-TON/USD-mudeyxuw-ha61mv
2026-09-23T01:21:00.844Z,TON/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.00 ATR from origin,PULLBACK_CONTINUATION,1.0518590998043058,TREND,BULLISH,,44.27376845890242,NORMAL,0.06818956699625721,BULLISH,2.6765441100061658,,,,,intent-TON/USD-mudeyxuw-ha61mv
2026-09-23T02:35:33.177Z,XRP/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,1.7543267330565766,TREND,BULLISH,0,37.53023365190747,NORMAL,0.008184568311237947,BULLISH,0.7188508038527429,MAX_LOTS_REACHED,0,0,0,intent-XRP/USD-mudhqkca-i3oht5
2026-09-23T03:00:20.402Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.07 ATR from origin,PULLBACK_CONTINUATION,1.7641361415597763,TREND,BULLISH,,37.43530701367409,NORMAL,0.020652429007271624,BULLISH,0.7172348294597997,,,,,intent-XRP/USD-mudimftx-sfspa5
2026-09-23T03:00:55.072Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.09 ATR from origin,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.006259898464446217,BULLISH,0.808479833904565,,,,,intent-XRP/USD-mudin6i3-jkim30
2026-09-23T03:01:52.999Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.29 ATR from origin,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.009401353168105251,BULLISH,0.808479833904565,,,,,intent-XRP/USD-mudin6i3-jkim30
2026-09-23T03:02:53.011Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.66 ATR from origin,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.0006283676579068111,BULLISH,0.808479833904565,,,,,intent-XRP/USD-mudin6i3-jkim30
2026-09-23T03:03:53.068Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.72 ATR from origin,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.0006286046548215871,BULLISH,0.808479833904565,,,,,intent-XRP/USD-mudin6i3-jkim30
2026-09-23T03:04:27.614Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.80 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.0044025849463051,BULLISH,0.808479833904565,,,,,intent-XRP/USD-mudirqi0-d2pzyx
2026-09-23T03:05:25.544Z,XRP/USD,BUY,APPROVED,,,,, regime stable",,APPROVED,BUY_ALLOWED,"Intent approved: price 0.75 ATR from origin,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.0006288853321970746,BULLISH,0.8596829937404337,,,,,intent-XRP/USD-mudirqi0-d2pzyx
2026-09-23T03:06:25.560Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.79 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.0006288892871755933,BULLISH,0.8596829937404337,,,,,intent-XRP/USD-mudirqi0-d2pzyx
2026-09-23T03:07:25.585Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.02 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.002519637424177181,BULLISH,0.8596829937404337,,,,,intent-XRP/USD-mudirqi0-d2pzyx
2026-09-23T03:35:33.591Z,XRP/USD,BUY,APPROVED,,,,, regime stable",false,APPROVED,BUY_ALLOWED,false,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,0,37.43530701367409,NORMAL,0.006856209700293539,BULLISH,2.850366954745671,MAX_LOTS_REACHED,0,0,0,intent-XRP/USD-mudjvqdb-dv0u21
2026-09-23T03:40:44.374Z,XRP/USD,BUY,INVALIDATED,,,,,,,INVALIDATED,BUY_BLOCKED,Precio movió 1.55 ATR desde origen (max 1.5),PULLBACK_CONTINUATION,TREND,BULLISH,BULLISH,37.43530701367409,1.7746897722002675,0.009884963734535466,2.939043146988117,NORMAL,GOOD,,,,,intent-XRP/USD-mudk2e5r-mucgp3
2026-09-23T03:40:45.928Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.26 ATR,PULLBACK_CONTINUATION,0.5577626961851019,TREND,BULLISH,,34.454043072383755,LOW,0.005291559157895834,BULLISH,2.3027094993013413,,,,,intent-BTC/USD-mudk2fog-yomc9x
2026-09-23T03:41:44.374Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.49 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.03337969401947056,BULLISH,2.939043146988117,,,,,intent-XRP/USD-mudk3og0-jcbcon
2026-09-23T03:41:45.924Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.83 ATR,PULLBACK_CONTINUATION,0.5577626961851019,TREND,BULLISH,,34.454043072383755,LOW,0.00011515530132494325,BULLISH,2.3027094993013413,,,,,intent-BTC/USD-mudk2fog-yomc9x
2026-09-23T03:42:44.416Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.47 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.027209201657287484,BULLISH,2.939043146988117,,,,,intent-XRP/USD-mudk3og0-jcbcon
2026-09-23T03:42:46.073Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.04 ATR,PULLBACK_CONTINUATION,0.5577626961851019,TREND,BULLISH,,34.454043072383755,LOW,0.00920758382641863,BULLISH,2.3027094993013413,,,,,intent-BTC/USD-mudk2fog-yomc9x
2026-09-23T03:43:18.392Z,XRP/USD,BUY,INVALIDATED,,,,,,,INVALIDATED,BUY_BLOCKED,Precio movió 1.70 ATR desde origen (max 1.5),PULLBACK_CONTINUATION,TREND,BULLISH,BULLISH,37.43530701367409,1.7746897722002675,0.022841127610909506,2.9403358533098163,NORMAL,GOOD,,,,,intent-XRP/USD-mudk5oxw-um7cmu
2026-09-23T03:43:27.386Z,BTC/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 0.94 ATR,PULLBACK_CONTINUATION,0.5577626961851019,TREND,BULLISH,,34.454043072383755,LOW,0.00011511606288245884,BULLISH,2.3041831686465293,,,,,intent-BTC/USD-mudk5xg7-dj4vhc
2026-09-23T03:44:16.325Z,XRP/USD,BUY,CHASED,,,,, actualizando origen",,CHASED,BUY_BLOCKED,"Chase: precio movió 1.26 ATR,PULLBACK_CONTINUATION,1.7746897722002675,TREND,BULLISH,,37.43530701367409,NORMAL,0.011762848590478565,BULLISH,2.9403358533098163,,,,,intent-XRP/USD-mudk6xpf-bveet2
2026-09-23T03:44:17.881Z,BTC/USD,BUY,EXECUTED,,,,, regime stable",true,EXECUTED,BUY_EXECUTED,true,PULLBACK_CONTINUATION,0.5577626961851019,TREND,BULLISH,965.3857142857056,34.454043072383755,LOW,0.00011520412154935808,BULLISH,2.3041831686465293,,50,0.05179276972934625,85837.1142857143,intent-BTC/USD-mudk5xg7-dj4vhc
2026-09-23T04:25:09.789Z,BTC/USD,BUY,INVALIDATED,,,,,,,INVALIDATED,BUY_BLOCKED,Precio movió 1.56 ATR desde origen (max 1.5),PULLBACK_CONTINUATION,TREND,BULLISH,BULLISH,35.244388386706554,0.5311686963570973,0.00011473830772615506,0.9015538752761456,LOW,GOOD,,,,,intent-BTC/USD-mudlniqt-3oq5ca
2026-09-23T04:26:09.815Z,BTC/USD,BUY,INVALIDATED,,,,,,,INVALIDATED,BUY_BLOCKED,Precio movió 1.55 ATR desde origen (max 1.5),PULLBACK_CONTINUATION,TREND,BULLISH,BULLISH,35.244388386706554,0.5311686963570973,0.00011473317366967834,0.9015538752761456,LOW,GOOD,,,,,intent-BTC/USD-mudlot23-gyxme1
